[ 2012-06-15T15:00:48+08:00 ] /me/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='7' AND c.userid = u.id) order by createtime desc [ RunTime:0.004762s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002566s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002654s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.023117s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023198s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001687s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001688s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001315s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001762s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006723s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.007124s ]
[ 2012-06-15T23:27:50+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.007253s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002760s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002910s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001642s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001726s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u 
       		WHERE(article_id='10000' and pid=0 AND c.userid = u.id) order by createtime desc [ RunTime:0.005415s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='8' AND c.userid = u.id) order by createtime desc [ RunTime:0.005784s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='6' AND c.userid = u.id) order by createtime desc [ RunTime:0.005238s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='9' AND c.userid = u.id) order by createtime desc [ RunTime:0.005150s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='10' AND c.userid = u.id) order by createtime desc [ RunTime:0.004934s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='7' AND c.userid = u.id) order by createtime desc [ RunTime:0.004626s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002419s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002509s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.028517s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028603s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001522s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001717s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001753s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001654s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006921s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002210s ]
[ 2012-06-15T23:29:31+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002325s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002101s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002268s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001680s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001782s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u 
       		WHERE(article_id='10000' and pid=0 AND c.userid = u.id) order by createtime desc [ RunTime:0.005762s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='8' AND c.userid = u.id) order by createtime desc [ RunTime:0.005364s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='6' AND c.userid = u.id) order by createtime desc [ RunTime:0.006117s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='9' AND c.userid = u.id) order by createtime desc [ RunTime:0.005202s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='10' AND c.userid = u.id) order by createtime desc [ RunTime:0.004859s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='7' AND c.userid = u.id) order by createtime desc [ RunTime:0.004948s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001272s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001358s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.017391s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017477s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001436s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001252s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000933s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001216s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005092s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002776s ]
[ 2012-06-15T23:30:08+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002890s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002443s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002579s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002361s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002449s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u 
       		WHERE(article_id='10000' and pid=0 AND c.userid = u.id) order by createtime desc [ RunTime:0.006327s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='8' AND c.userid = u.id) order by createtime desc [ RunTime:0.006671s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='6' AND c.userid = u.id) order by createtime desc [ RunTime:0.005424s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='9' AND c.userid = u.id) order by createtime desc [ RunTime:0.007232s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='10' AND c.userid = u.id) order by createtime desc [ RunTime:0.008460s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='7' AND c.userid = u.id) order by createtime desc [ RunTime:0.004899s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.003938s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004051s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.021131s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021217s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.001505s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001497s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001631s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001894s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006782s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002174s ]
[ 2012-06-15T23:30:41+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002275s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.003627s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003798s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004290s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004392s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u 
       		WHERE(article_id='10000' and pid=0 AND c.userid = u.id) order by createtime desc [ RunTime:0.028588s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='8' AND c.userid = u.id) order by createtime desc [ RunTime:0.009440s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='6' AND c.userid = u.id) order by createtime desc [ RunTime:0.010299s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='9' AND c.userid = u.id) order by createtime desc [ RunTime:0.007510s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='10' AND c.userid = u.id) order by createtime desc [ RunTime:0.006213s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='7' AND c.userid = u.id) order by createtime desc [ RunTime:0.007490s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.010441s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.010544s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | NOTIC: [8] Undefined variable: arr_user f48447e2d26dab938e53bf08374802cf.php 第 24 行.
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run ParseTemplate Behavior [ RunTime:0.042194s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.042276s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --START--
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run ContentReplace Behavior [ RunTime:0.008310s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run TokenBuild Behavior [ RunTime:0.001844s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001433s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003388s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015313s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_end ] --START--
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.084995s ]
[ 2012-06-15T23:31:15+08:00 ] /me/message/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.085125s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Tag[ route_check ] --START--
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Run CheckRoute Behavior [ RunTime:0.002854s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003020s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --START--
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002003s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002104s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u 
       		WHERE(article_id='10000' and pid=0 AND c.userid = u.id) order by createtime desc [ RunTime:0.005283s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='8' AND c.userid = u.id) order by createtime desc [ RunTime:0.006739s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='6' AND c.userid = u.id) order by createtime desc [ RunTime:0.005412s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='9' AND c.userid = u.id) order by createtime desc [ RunTime:0.005095s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='10' AND c.userid = u.id) order by createtime desc [ RunTime:0.005581s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | SQL: SELECT c.id AS cid, pid, `comment`, c.create_time AS createtime, username,avatar FROM my_comment AS c, my_user AS u
    			WHERE(article_id='10000' and pid='7' AND c.userid = u.id) order by createtime desc [ RunTime:0.006115s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Tag[ view_template ] --START--
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Run LocationTemplate Behavior [ RunTime:0.002493s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.002582s ]
[ 2012-06-15T23:32:49+08:00 ] /me/message/ | INFO: Tag[ view_parse ] --START--
